Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-02-19,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,5.0,0.0,3.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.667,0.22233333333333336,2.0,inf,2.0,inf,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-03,5.0,0.0,3.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.22233333333333336,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-04,28.0,0.0,3.0,28.0,0.0,3.0,25.0,0.0,0.0,0.0,4.6,1.7556666666666665,23.0,inf,23.0,inf,0.0,0.0,0.0,0.0,28.499999999999996,0.0,0.0,0.0
2020-03-05,30.0,0.0,3.0,30.0,0.0,3.0,27.0,0.0,0.0,0.0,0.071,1.5569999999999997,2.0,-0.9130434782608696,2.0,-0.9130434782608696,0.0,0.0,0.0,0.0,30.779999999999998,0.0,0.0,0.0
2020-03-06,31.0,0.0,3.0,31.0,0.0,3.0,28.0,0.0,0.0,0.0,0.033,1.5679999999999998,1.0,-0.5,1.0,-0.5,0.0,0.0,0.0,0.0,31.919999999999998,0.0,0.0,0.0
2020-03-07,34.0,0.0,3.0,34.0,0.0,3.0,31.0,0.0,0.0,0.0,0.097,0.06700000000000017,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,35.339999999999996,0.0,0.0,0.0
2020-03-08,39.0,0.0,3.0,39.0,0.0,3.0,36.0,0.0,0.0,0.0,0.147,0.0923333333333335,5.0,0.6666666666666667,5.0,0.6666666666666667,0.0,0.0,0.0,0.0,41.04,0.0,0.0,0.0
2020-03-09,43.0,0.0,3.0,43.0,0.0,3.0,40.0,0.0,0.0,0.0,0.103,0.11566666666666685,4.0,-0.19999999999999996,4.0,-0.19999999999999996,0.0,0.0,0.0,0.0,45.599999999999994,0.0,0.0,0.0
2020-03-10,56.0,0.0,4.0,56.0,0.0,4.0,52.0,0.0,0.0,0.333,0.302,0.18400000000000016,12.0,2.0,13.0,2.25,0.0,0.0,1.0,inf,59.279999999999994,0.0,0.0,0.0
2020-03-11,62.0,1.0,4.0,62.0,1.0,4.0,57.0,0.016,inf,0.0,0.107,0.17066666666666683,5.0,-0.5833333333333333,6.0,-0.5384615384615384,1.0,inf,0.0,-1.0,64.97999999999999,100.0,180.0,350.0
2020-03-12,73.0,1.0,4.0,73.0,1.0,4.0,68.0,0.014,0.0,0.0,0.177,0.1953333333333335,11.0,1.2000000000000002,11.0,0.8333333333333333,0.0,-1.0,0.0,0.0,77.52,100.0,180.0,350.0
2020-03-13,82.0,2.0,4.0,82.0,2.0,4.0,76.0,0.024,1.0,0.0,0.123,0.13566666666666685,8.0,-0.2727272727272727,9.0,-0.18181818181818177,1.0,inf,0.0,0.0,86.63999999999999,200.0,360.0,700.0
2020-03-14,102.0,2.0,4.0,102.0,2.0,4.0,96.0,0.02,0.0,0.0,0.244,0.18133333333333349,20.0,1.5,20.0,1.2222222222222223,0.0,-1.0,0.0,0.0,109.44,200.0,360.0,700.0
2020-03-15,113.0,2.0,13.0,113.0,2.0,13.0,98.0,0.018,0.0,2.25,0.108,0.1583333333333335,2.0,-0.9,11.0,-0.44999999999999996,0.0,0.0,9.0,inf,111.71999999999998,200.0,360.0,700.0
2020-03-16,119.0,2.0,13.0,119.0,2.0,13.0,104.0,0.017,0.0,0.0,0.053,0.13500000000000015,6.0,2.0,6.0,-0.4545454545454546,0.0,0.0,0.0,-1.0,118.55999999999999,200.0,360.0,700.0
2020-03-17,142.0,3.0,14.0,142.0,3.0,14.0,125.0,0.021,0.5,0.077,0.193,0.11800000000000017,21.0,2.5,23.0,2.8333333333333335,1.0,inf,1.0,inf,142.5,300.0,540.0,1050.0
2020-03-18,156.0,3.0,14.0,156.0,3.0,14.0,139.0,0.019,0.0,0.0,0.099,0.11500000000000017,14.0,-0.33333333333333337,14.0,-0.3913043478260869,0.0,-1.0,0.0,-1.0,158.45999999999998,300.0,540.0,1050.0
2020-03-19,194.0,4.0,15.0,194.0,4.0,15.0,175.0,0.021,0.333,0.071,0.244,0.17866666666666683,36.0,1.5714285714285716,38.0,1.7142857142857144,1.0,inf,1.0,inf,199.49999999999997,400.0,720.0,1400.0
2020-03-20,244.0,5.0,20.0,244.0,5.0,20.0,219.0,0.02,0.25,0.333,0.258,0.20033333333333347,44.0,0.22222222222222232,50.0,0.3157894736842106,1.0,0.0,5.0,4.0,249.65999999999997,500.0,900.0,1750.0
2020-03-21,330.0,4.0,23.0,330.0,4.0,23.0,303.0,0.012,-0.2,0.15,0.352,0.2846666666666668,84.0,0.9090909090909092,86.0,0.72,-1.0,-2.0,3.0,-0.4,345.41999999999996,400.0,720.0,1400.0
2020-03-22,396.0,7.0,27.0,396.0,7.0,27.0,362.0,0.018,0.75,0.174,0.2,0.2700000000000002,59.0,-0.29761904761904767,66.0,-0.2325581395348837,3.0,-4.0,4.0,0.33333333333333326,412.67999999999995,700.0,1260.0,2450.0
2020-03-23,499.0,10.0,27.0,499.0,10.0,27.0,462.0,0.02,0.429,0.0,0.26,0.27066666666666683,100.0,0.6949152542372881,103.0,0.5606060606060606,3.0,0.0,0.0,-1.0,526.68,1000.0,1800.0,3500.0
2020-03-24,536.0,10.0,40.0,536.0,10.0,40.0,486.0,0.019,0.0,0.481,0.074,0.17800000000000016,24.0,-0.76,37.0,-0.6407766990291262,0.0,-1.0,13.0,inf,554.04,1000.0,1800.0,3500.0
2020-03-25,657.0,12.0,0.0,657.0,12.0,0.0,645.0,0.018,0.2,-1.0,0.226,0.18666666666666684,159.0,5.625,121.0,2.27027027027027,2.0,inf,-40.0,-4.076923076923077,735.3,1200.0,2160.0,4200.0
