Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-02-26,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,inf,1.0,inf,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-02-27,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-02-28,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-02-29,3.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.16666666666666666,1.0,inf,1.0,inf,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-01,6.0,0.0,1.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.5,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-02,6.0,0.0,1.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-03,6.0,0.0,1.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-04,6.0,0.0,1.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-05,12.0,0.0,1.0,12.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.3333333333333333,6.0,inf,6.0,inf,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0
2020-03-06,15.0,0.0,1.0,15.0,0.0,1.0,14.0,0.0,0.0,0.0,0.25,0.4166666666666667,3.0,-0.5,3.0,-0.5,0.0,0.0,0.0,0.0,15.959999999999999,0.0,0.0,0.0
2020-03-07,15.0,0.0,1.0,15.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,15.959999999999999,0.0,0.0,0.0
2020-03-08,23.0,0.0,1.0,23.0,0.0,1.0,22.0,0.0,0.0,0.0,0.533,0.26099999999999995,8.0,inf,8.0,inf,0.0,0.0,0.0,0.0,25.08,0.0,0.0,0.0
2020-03-09,30.0,0.0,1.0,30.0,0.0,1.0,29.0,0.0,0.0,0.0,0.304,0.27899999999999997,7.0,-0.125,7.0,-0.125,0.0,0.0,0.0,0.0,33.059999999999995,0.0,0.0,0.0
2020-03-10,40.0,0.0,1.0,40.0,0.0,1.0,39.0,0.0,0.0,0.0,0.333,0.38999999999999996,10.0,0.4285714285714286,10.0,0.4285714285714286,0.0,0.0,0.0,0.0,44.459999999999994,0.0,0.0,0.0
2020-03-11,59.0,0.0,1.0,59.0,0.0,1.0,58.0,0.0,0.0,0.0,0.475,0.3706666666666667,19.0,0.8999999999999999,19.0,0.8999999999999999,0.0,0.0,0.0,0.0,66.11999999999999,0.0,0.0,0.0
2020-03-12,59.0,0.0,1.0,59.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.26933333333333337,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,66.11999999999999,0.0,0.0,0.0
2020-03-13,155.0,0.0,1.0,155.0,0.0,1.0,154.0,0.0,0.0,0.0,1.627,0.7006666666666667,96.0,inf,96.0,inf,0.0,0.0,0.0,0.0,175.55999999999997,0.0,0.0,0.0
2020-03-14,225.0,0.0,1.0,225.0,0.0,1.0,224.0,0.0,0.0,0.0,0.452,0.693,70.0,-0.27083333333333337,70.0,-0.27083333333333337,0.0,0.0,0.0,0.0,255.35999999999999,0.0,0.0,0.0
2020-03-15,244.0,0.0,10.0,244.0,0.0,10.0,234.0,0.0,0.0,9.0,0.084,0.721,10.0,-0.8571428571428572,19.0,-0.7285714285714286,0.0,0.0,9.0,inf,266.76,0.0,0.0,0.0
2020-03-16,277.0,0.0,10.0,277.0,0.0,10.0,267.0,0.0,0.0,0.0,0.135,0.22366666666666668,33.0,2.3,33.0,0.736842105263158,0.0,0.0,0.0,-1.0,304.38,0.0,0.0,0.0
2020-03-17,321.0,0.0,10.0,321.0,0.0,10.0,311.0,0.0,0.0,0.0,0.159,0.12600000000000003,44.0,0.33333333333333326,44.0,0.33333333333333326,0.0,0.0,0.0,0.0,354.53999999999996,0.0,0.0,0.0
2020-03-18,336.0,0.0,10.0,336.0,0.0,10.0,326.0,0.0,0.0,0.0,0.047,0.11366666666666668,15.0,-0.6590909090909092,15.0,-0.6590909090909092,0.0,0.0,0.0,0.0,371.64,0.0,0.0,0.0
2020-03-19,400.0,0.0,10.0,400.0,0.0,10.0,390.0,0.0,0.0,0.0,0.19,0.132,64.0,3.2666666666666666,64.0,3.2666666666666666,0.0,0.0,0.0,0.0,444.59999999999997,0.0,0.0,0.0
2020-03-20,450.0,0.0,10.0,450.0,0.0,10.0,440.0,0.0,0.0,0.0,0.125,0.12066666666666666,50.0,-0.21875,50.0,-0.21875,0.0,0.0,0.0,0.0,501.59999999999997,0.0,0.0,0.0
2020-03-21,523.0,1.0,10.0,523.0,1.0,10.0,512.0,0.002,inf,0.0,0.162,0.159,72.0,0.43999999999999995,73.0,0.45999999999999996,1.0,inf,0.0,0.0,583.68,100.0,180.0,350.0
2020-03-22,626.0,1.0,10.0,626.0,1.0,10.0,615.0,0.002,0.0,0.0,0.197,0.16133333333333336,103.0,0.4305555555555556,103.0,0.41095890410958913,0.0,-1.0,0.0,0.0,701.0999999999999,100.0,180.0,350.0
2020-03-23,700.0,1.0,10.0,700.0,1.0,10.0,689.0,0.001,0.0,0.0,0.118,0.15900000000000003,74.0,-0.2815533980582524,74.0,-0.2815533980582524,0.0,0.0,0.0,0.0,785.4599999999999,100.0,180.0,350.0
2020-03-24,792.0,1.0,10.0,792.0,1.0,10.0,781.0,0.001,0.0,0.0,0.131,0.1486666666666667,92.0,0.2432432432432432,92.0,0.2432432432432432,0.0,0.0,0.0,0.0,890.3399999999999,100.0,180.0,350.0
2020-03-25,880.0,3.0,0.0,880.0,3.0,0.0,877.0,0.003,2.0,-1.0,0.111,0.12000000000000001,96.0,0.04347826086956519,88.0,-0.04347826086956519,2.0,inf,-10.0,-inf,999.7799999999999,300.0,540.0,1050.0
