Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-15,171.0,5.0,8.0,171.0,5.0,8.0,158.0,0.029,inf,7.0,0.096,0.18699999999999997,3.0,-0.8636363636363636,15.0,-0.31818181818181823,5.0,inf,7.0,inf,180.11999999999998,500.0,900.0,1750.0
2020-03-16,180.0,0.0,0.0,180.0,0.0,0.0,180.0,0.0,-1.0,-1.0,0.053,0.10433333333333333,22.0,6.333333333333333,9.0,-0.4,-5.0,-2.0,-8.0,-2.142857142857143,205.2,0.0,0.0,0.0
2020-03-17,220.0,1.0,0.0,220.0,1.0,0.0,219.0,0.005,inf,0.0,0.222,0.12366666666666666,39.0,0.7727272727272727,40.0,3.4444444444444446,1.0,-1.2,0.0,-1.0,249.65999999999997,100.0,180.0,350.0
2020-03-18,250.0,1.0,5.0,250.0,1.0,5.0,244.0,0.004,0.0,inf,0.136,0.137,25.0,-0.3589743589743589,30.0,-0.25,0.0,-1.0,5.0,inf,278.15999999999997,100.0,180.0,350.0
2020-03-19,330.0,1.0,5.0,330.0,1.0,5.0,324.0,0.003,0.0,0.0,0.32,0.226,80.0,2.2,80.0,1.6666666666666665,0.0,0.0,0.0,-1.0,369.35999999999996,100.0,180.0,350.0
2020-03-20,409.0,0.0,5.0,409.0,0.0,5.0,404.0,0.0,-1.0,0.0,0.239,0.2316666666666667,80.0,0.0,79.0,-0.012499999999999956,-1.0,-inf,0.0,0.0,460.55999999999995,0.0,0.0,0.0
2020-03-21,473.0,1.0,22.0,473.0,1.0,22.0,450.0,0.002,inf,3.4,0.156,0.23833333333333337,46.0,-0.42500000000000004,64.0,-0.189873417721519,1.0,-2.0,17.0,inf,513.0,100.0,180.0,350.0
2020-03-22,568.0,1.0,36.0,568.0,1.0,36.0,531.0,0.002,0.0,0.636,0.201,0.19866666666666669,81.0,0.7608695652173914,95.0,0.484375,0.0,-1.0,14.0,-0.17647058823529416,605.3399999999999,100.0,180.0,350.0
2020-03-23,588.0,1.0,36.0,588.0,1.0,36.0,551.0,0.002,0.0,0.0,0.035,0.1306666666666667,20.0,-0.7530864197530864,20.0,-0.7894736842105263,0.0,0.0,0.0,-1.0,628.14,100.0,180.0,350.0
2020-03-24,648.0,2.0,51.0,648.0,2.0,51.0,595.0,0.003,1.0,0.417,0.102,0.11266666666666669,44.0,1.2000000000000002,60.0,2.0,1.0,inf,15.0,inf,678.3,200.0,360.0,700.0
2020-03-25,737.0,2.0,0.0,737.0,2.0,0.0,735.0,0.003,0.0,-1.0,0.137,0.09133333333333336,140.0,2.1818181818181817,89.0,0.4833333333333334,0.0,-1.0,-51.0,-4.4,837.9,200.0,360.0,700.0
