Province/State,Country/Region,Lat,Long,Date,Observation,Observation Type
Liaoning,China,41.2956,122.6085,2020-03-07,107,Recovered
Liaoning,China,41.2956,122.6085,2020-03-07,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-08,1,Death
Liaoning,China,41.2956,122.6085,2020-03-08,109,Recovered
Liaoning,China,41.2956,122.6085,2020-03-08,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-09,1,Death
Liaoning,China,41.2956,122.6085,2020-03-09,109,Recovered
Liaoning,China,41.2956,122.6085,2020-03-09,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-10,1,Death
Liaoning,China,41.2956,122.6085,2020-03-10,111,Recovered
Liaoning,China,41.2956,122.6085,2020-03-10,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-11,1,Death
Liaoning,China,41.2956,122.6085,2020-03-11,111,Recovered
Liaoning,China,41.2956,122.6085,2020-03-11,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-12,1,Death
Liaoning,China,41.2956,122.6085,2020-03-12,112,Recovered
Liaoning,China,41.2956,122.6085,2020-03-12,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-13,1,Death
Liaoning,China,41.2956,122.6085,2020-03-13,112,Recovered
Liaoning,China,41.2956,122.6085,2020-03-13,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-14,1,Death
Liaoning,China,41.2956,122.6085,2020-03-14,113,Recovered
Liaoning,China,41.2956,122.6085,2020-03-14,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-15,1,Death
Liaoning,China,41.2956,122.6085,2020-03-15,114,Recovered
Liaoning,China,41.2956,122.6085,2020-03-15,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-16,1,Death
Liaoning,China,41.2956,122.6085,2020-03-16,115,Recovered
Liaoning,China,41.2956,122.6085,2020-03-16,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-17,1,Death
Liaoning,China,41.2956,122.6085,2020-03-17,120,Recovered
Liaoning,China,41.2956,122.6085,2020-03-17,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-18,1,Death
Liaoning,China,41.2956,122.6085,2020-03-18,122,Recovered
Liaoning,China,41.2956,122.6085,2020-03-18,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-19,1,Death
Liaoning,China,41.2956,122.6085,2020-03-19,122,Recovered
Liaoning,China,41.2956,122.6085,2020-03-19,125,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-20,2,Death
Liaoning,China,41.2956,122.6085,2020-03-20,122,Recovered
Liaoning,China,41.2956,122.6085,2020-03-20,126,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-21,2,Death
Liaoning,China,41.2956,122.6085,2020-03-21,122,Recovered
Liaoning,China,41.2956,122.6085,2020-03-21,126,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-22,2,Death
Liaoning,China,41.2956,122.6085,2020-03-22,124,Recovered
Liaoning,China,41.2956,122.6085,2020-03-22,127,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-23,2,Death
Liaoning,China,41.2956,122.6085,2020-03-23,124,Recovered
Liaoning,China,41.2956,122.6085,2020-03-23,127,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-24,2,Death
Liaoning,China,41.2956,122.6085,2020-03-24,124,Recovered
Liaoning,China,41.2956,122.6085,2020-03-24,127,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-25,2,Death
Liaoning,China,41.2956,122.6085,2020-03-25,124,Recovered
Liaoning,China,41.2956,122.6085,2020-03-25,127,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-26,2,Death
Liaoning,China,41.2956,122.6085,2020-03-26,124,Recovered
Liaoning,China,41.2956,122.6085,2020-03-26,128,Confirmed
Liaoning,China,41.2956,122.6085,2020-03-27,2,Death
Liaoning,China,41.2956,122.6085,2020-03-27,124,Recovered
Liaoning,China,41.2956,122.6085,2020-03-27,128,Confirmed
Macau,China,22.1667,113.55,2020-01-22,1,Confirmed
Macau,China,22.1667,113.55,2020-01-23,2,Confirmed
Macau,China,22.1667,113.55,2020-01-24,2,Confirmed
Macau,China,22.1667,113.55,2020-01-25,2,Confirmed
Macau,China,22.1667,113.55,2020-01-26,5,Confirmed
Macau,China,22.1667,113.55,2020-01-27,6,Confirmed
Macau,China,22.1667,113.55,2020-01-28,7,Confirmed
Macau,China,22.1667,113.55,2020-01-29,7,Confirmed
Macau,China,22.1667,113.55,2020-01-30,7,Confirmed
Macau,China,22.1667,113.55,2020-01-31,7,Confirmed
Macau,China,22.1667,113.55,2020-02-01,7,Confirmed
Macau,China,22.1667,113.55,2020-02-02,8,Confirmed
Macau,China,22.1667,113.55,2020-02-03,8,Confirmed
Macau,China,22.1667,113.55,2020-02-04,10,Confirmed
Macau,China,22.1667,113.55,2020-02-05,10,Confirmed
Macau,China,22.1667,113.55,2020-02-06,1,Recovered
Macau,China,22.1667,113.55,2020-02-06,10,Confirmed
Macau,China,22.1667,113.55,2020-02-07,1,Recovered
Macau,China,22.1667,113.55,2020-02-07,10,Confirmed
Macau,China,22.1667,113.55,2020-02-08,1,Recovered
Macau,China,22.1667,113.55,2020-02-08,10,Confirmed
Macau,China,22.1667,113.55,2020-02-09,1,Recovered
Macau,China,22.1667,113.55,2020-02-09,10,Confirmed
Macau,China,22.1667,113.55,2020-02-10,1,Recovered
Macau,China,22.1667,113.55,2020-02-10,10,Confirmed
Macau,China,22.1667,113.55,2020-02-11,1,Recovered
Macau,China,22.1667,113.55,2020-02-11,10,Confirmed
Macau,China,22.1667,113.55,2020-02-12,2,Recovered
Macau,China,22.1667,113.55,2020-02-12,10,Confirmed
Macau,China,22.1667,113.55,2020-02-13,3,Recovered
Macau,China,22.1667,113.55,2020-02-13,10,Confirmed
Macau,China,22.1667,113.55,2020-02-14,3,Recovered
Macau,China,22.1667,113.55,2020-02-14,10,Confirmed
Macau,China,22.1667,113.55,2020-02-15,3,Recovered
Macau,China,22.1667,113.55,2020-02-15,10,Confirmed
Macau,China,22.1667,113.55,2020-02-16,5,Recovered
Macau,China,22.1667,113.55,2020-02-16,10,Confirmed
Macau,China,22.1667,113.55,2020-02-17,5,Recovered
Macau,China,22.1667,113.55,2020-02-17,10,Confirmed
Macau,China,22.1667,113.55,2020-02-18,5,Recovered
Macau,China,22.1667,113.55,2020-02-18,10,Confirmed
Macau,China,22.1667,113.55,2020-02-19,5,Recovered
Macau,China,22.1667,113.55,2020-02-19,10,Confirmed
Macau,China,22.1667,113.55,2020-02-20,6,Recovered
Macau,China,22.1667,113.55,2020-02-20,10,Confirmed
Macau,China,22.1667,113.55,2020-02-21,6,Recovered
Macau,China,22.1667,113.55,2020-02-21,10,Confirmed
Macau,China,22.1667,113.55,2020-02-22,6,Recovered
Macau,China,22.1667,113.55,2020-02-22,10,Confirmed
Macau,China,22.1667,113.55,2020-02-23,6,Recovered
Macau,China,22.1667,113.55,2020-02-23,10,Confirmed
Macau,China,22.1667,113.55,2020-02-24,6,Recovered
Macau,China,22.1667,113.55,2020-02-24,10,Confirmed
Macau,China,22.1667,113.55,2020-02-25,7,Recovered
Macau,China,22.1667,113.55,2020-02-25,10,Confirmed
Macau,China,22.1667,113.55,2020-02-26,7,Recovered
Macau,China,22.1667,113.55,2020-02-26,10,Confirmed
Macau,China,22.1667,113.55,2020-02-27,8,Recovered
Macau,China,22.1667,113.55,2020-02-27,10,Confirmed
Macau,China,22.1667,113.55,2020-02-28,8,Recovered
Macau,China,22.1667,113.55,2020-02-28,10,Confirmed
Macau,China,22.1667,113.55,2020-02-29,8,Recovered
Macau,China,22.1667,113.55,2020-02-29,10,Confirmed
Macau,China,22.1667,113.55,2020-03-01,8,Recovered
Macau,China,22.1667,113.55,2020-03-01,10,Confirmed
Macau,China,22.1667,113.55,2020-03-02,8,Recovered
Macau,China,22.1667,113.55,2020-03-02,10,Confirmed
Macau,China,22.1667,113.55,2020-03-03,9,Recovered
Macau,China,22.1667,113.55,2020-03-03,10,Confirmed
Macau,China,22.1667,113.55,2020-03-04,9,Recovered
Macau,China,22.1667,113.55,2020-03-04,10,Confirmed
Macau,China,22.1667,113.55,2020-03-05,9,Recovered
Macau,China,22.1667,113.55,2020-03-05,10,Confirmed
Macau,China,22.1667,113.55,2020-03-06,10,Recovered
Macau,China,22.1667,113.55,2020-03-06,10,Confirmed
Macau,China,22.1667,113.55,2020-03-07,10,Recovered
Macau,China,22.1667,113.55,2020-03-07,10,Confirmed
Macau,China,22.1667,113.55,2020-03-08,10,Recovered
Macau,China,22.1667,113.55,2020-03-08,10,Confirmed
Macau,China,22.1667,113.55,2020-03-09,10,Recovered
Macau,China,22.1667,113.55,2020-03-09,10,Confirmed
Macau,China,22.1667,113.55,2020-03-10,10,Recovered
Macau,China,22.1667,113.55,2020-03-10,10,Confirmed
Macau,China,22.1667,113.55,2020-03-11,10,Recovered
Macau,China,22.1667,113.55,2020-03-11,10,Confirmed
Macau,China,22.1667,113.55,2020-03-12,10,Recovered
Macau,China,22.1667,113.55,2020-03-12,10,Confirmed
Macau,China,22.1667,113.55,2020-03-13,10,Recovered
Macau,China,22.1667,113.55,2020-03-13,10,Confirmed
Macau,China,22.1667,113.55,2020-03-14,10,Recovered
Macau,China,22.1667,113.55,2020-03-14,10,Confirmed
Macau,China,22.1667,113.55,2020-03-15,10,Recovered
Macau,China,22.1667,113.55,2020-03-15,10,Confirmed
Macau,China,22.1667,113.55,2020-03-16,10,Recovered
Macau,China,22.1667,113.55,2020-03-16,11,Confirmed
Macau,China,22.1667,113.55,2020-03-17,10,Recovered
Macau,China,22.1667,113.55,2020-03-17,12,Confirmed
Macau,China,22.1667,113.55,2020-03-18,10,Recovered
Macau,China,22.1667,113.55,2020-03-18,15,Confirmed
Macau,China,22.1667,113.55,2020-03-19,10,Recovered
Macau,China,22.1667,113.55,2020-03-19,17,Confirmed
Macau,China,22.1667,113.55,2020-03-20,10,Recovered
Macau,China,22.1667,113.55,2020-03-20,17,Confirmed
Macau,China,22.1667,113.55,2020-03-21,10,Recovered
Macau,China,22.1667,113.55,2020-03-21,18,Confirmed
Macau,China,22.1667,113.55,2020-03-22,10,Recovered
Macau,China,22.1667,113.55,2020-03-22,24,Confirmed
Macau,China,22.1667,113.55,2020-03-23,10,Recovered
Macau,China,22.1667,113.55,2020-03-23,24,Confirmed
Macau,China,22.1667,113.55,2020-03-24,10,Recovered
Macau,China,22.1667,113.55,2020-03-24,25,Confirmed
Macau,China,22.1667,113.55,2020-03-25,10,Recovered
Macau,China,22.1667,113.55,2020-03-25,30,Confirmed
Macau,China,22.1667,113.55,2020-03-26,10,Recovered
Macau,China,22.1667,113.55,2020-03-26,31,Confirmed
Macau,China,22.1667,113.55,2020-03-27,10,Recovered
Macau,China,22.1667,113.55,2020-03-27,33,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-22,1,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-23,1,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-24,2,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-25,3,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-26,4,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-27,7,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-28,11,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-29,12,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-30,17,Confirmed
Ningxia,China,37.2692,106.1655,2020-01-31,21,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-01,26,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-02,28,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-03,1,Recovered
Ningxia,China,37.2692,106.1655,2020-02-03,31,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-04,1,Recovered
Ningxia,China,37.2692,106.1655,2020-02-04,34,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-05,1,Recovered
Ningxia,China,37.2692,106.1655,2020-02-05,34,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-06,1,Recovered
Ningxia,China,37.2692,106.1655,2020-02-06,40,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-07,5,Recovered
Ningxia,China,37.2692,106.1655,2020-02-07,43,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-08,15,Recovered
Ningxia,China,37.2692,106.1655,2020-02-08,45,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-09,13,Recovered
Ningxia,China,37.2692,106.1655,2020-02-09,45,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-10,13,Recovered
Ningxia,China,37.2692,106.1655,2020-02-10,49,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-11,22,Recovered
Ningxia,China,37.2692,106.1655,2020-02-11,53,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-12,24,Recovered
Ningxia,China,37.2692,106.1655,2020-02-12,58,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-13,24,Recovered
Ningxia,China,37.2692,106.1655,2020-02-13,64,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-14,24,Recovered
Ningxia,China,37.2692,106.1655,2020-02-14,67,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-15,33,Recovered
Ningxia,China,37.2692,106.1655,2020-02-15,70,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-16,33,Recovered
Ningxia,China,37.2692,106.1655,2020-02-16,70,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-17,35,Recovered
Ningxia,China,37.2692,106.1655,2020-02-17,70,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-18,42,Recovered
Ningxia,China,37.2692,106.1655,2020-02-18,70,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-19,42,Recovered
Ningxia,China,37.2692,106.1655,2020-02-19,71,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-20,44,Recovered
Ningxia,China,37.2692,106.1655,2020-02-20,71,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-21,48,Recovered
Ningxia,China,37.2692,106.1655,2020-02-21,71,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-22,48,Recovered
Ningxia,China,37.2692,106.1655,2020-02-22,71,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-23,56,Recovered
Ningxia,China,37.2692,106.1655,2020-02-23,71,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-24,58,Recovered
Ningxia,China,37.2692,106.1655,2020-02-24,71,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-25,61,Recovered
Ningxia,China,37.2692,106.1655,2020-02-25,71,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-26,65,Recovered
Ningxia,China,37.2692,106.1655,2020-02-26,71,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-27,68,Recovered
Ningxia,China,37.2692,106.1655,2020-02-27,72,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-28,68,Recovered
Ningxia,China,37.2692,106.1655,2020-02-28,72,Confirmed
Ningxia,China,37.2692,106.1655,2020-02-29,69,Recovered
Ningxia,China,37.2692,106.1655,2020-02-29,73,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-01,69,Recovered
Ningxia,China,37.2692,106.1655,2020-03-01,73,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-02,69,Recovered
Ningxia,China,37.2692,106.1655,2020-03-02,74,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-03,69,Recovered
Ningxia,China,37.2692,106.1655,2020-03-03,74,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-04,69,Recovered
Ningxia,China,37.2692,106.1655,2020-03-04,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-05,69,Recovered
Ningxia,China,37.2692,106.1655,2020-03-05,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-06,71,Recovered
Ningxia,China,37.2692,106.1655,2020-03-06,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-07,71,Recovered
Ningxia,China,37.2692,106.1655,2020-03-07,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-08,71,Recovered
Ningxia,China,37.2692,106.1655,2020-03-08,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-09,71,Recovered
Ningxia,China,37.2692,106.1655,2020-03-09,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-10,71,Recovered
Ningxia,China,37.2692,106.1655,2020-03-10,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-11,72,Recovered
Ningxia,China,37.2692,106.1655,2020-03-11,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-12,72,Recovered
Ningxia,China,37.2692,106.1655,2020-03-12,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-13,72,Recovered
Ningxia,China,37.2692,106.1655,2020-03-13,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-14,73,Recovered
Ningxia,China,37.2692,106.1655,2020-03-14,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-15,73,Recovered
Ningxia,China,37.2692,106.1655,2020-03-15,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-16,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-16,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-17,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-17,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-18,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-18,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-19,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-19,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-20,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-20,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-21,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-21,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-22,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-22,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-23,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-23,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-24,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-24,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-25,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-25,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-26,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-26,75,Confirmed
Ningxia,China,37.2692,106.1655,2020-03-27,75,Recovered
Ningxia,China,37.2692,106.1655,2020-03-27,75,Confirmed
Qinghai,China,35.7452,95.9956,2020-01-25,1,Confirmed
Qinghai,China,35.7452,95.9956,2020-01-26,1,Confirmed
Qinghai,China,35.7452,95.9956,2020-01-27,6,Confirmed
Qinghai,China,35.7452,95.9956,2020-01-28,6,Confirmed
Qinghai,China,35.7452,95.9956,2020-01-29,6,Confirmed
Qinghai,China,35.7452,95.9956,2020-01-30,8,Confirmed
Qinghai,China,35.7452,95.9956,2020-01-31,8,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-01,9,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-02,11,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-03,13,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-04,15,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-05,3,Recovered
Qinghai,China,35.7452,95.9956,2020-02-05,17,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-06,3,Recovered
Qinghai,China,35.7452,95.9956,2020-02-06,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-07,3,Recovered
Qinghai,China,35.7452,95.9956,2020-02-07,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-08,3,Recovered
Qinghai,China,35.7452,95.9956,2020-02-08,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-09,3,Recovered
Qinghai,China,35.7452,95.9956,2020-02-09,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-10,3,Recovered
Qinghai,China,35.7452,95.9956,2020-02-10,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-11,5,Recovered
Qinghai,China,35.7452,95.9956,2020-02-11,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-12,9,Recovered
Qinghai,China,35.7452,95.9956,2020-02-12,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-13,11,Recovered
Qinghai,China,35.7452,95.9956,2020-02-13,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-14,11,Recovered
Qinghai,China,35.7452,95.9956,2020-02-14,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-15,13,Recovered
Qinghai,China,35.7452,95.9956,2020-02-15,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-16,13,Recovered
Qinghai,China,35.7452,95.9956,2020-02-16,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-17,13,Recovered
Qinghai,China,35.7452,95.9956,2020-02-17,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-18,15,Recovered
Qinghai,China,35.7452,95.9956,2020-02-18,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-19,16,Recovered
Qinghai,China,35.7452,95.9956,2020-02-19,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-20,16,Recovered
Qinghai,China,35.7452,95.9956,2020-02-20,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-21,18,Recovered
Qinghai,China,35.7452,95.9956,2020-02-21,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-22,18,Recovered
Qinghai,China,35.7452,95.9956,2020-02-22,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-23,18,Recovered
Qinghai,China,35.7452,95.9956,2020-02-23,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-24,18,Recovered
Qinghai,China,35.7452,95.9956,2020-02-24,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-25,18,Recovered
Qinghai,China,35.7452,95.9956,2020-02-25,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-26,18,Recovered
Qinghai,China,35.7452,95.9956,2020-02-26,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-27,18,Recovered
Qinghai,China,35.7452,95.9956,2020-02-27,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-28,18,Recovered
Qinghai,China,35.7452,95.9956,2020-02-28,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-02-29,18,Recovered
Qinghai,China,35.7452,95.9956,2020-02-29,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-01,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-01,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-02,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-02,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-03,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-03,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-04,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-04,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-05,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-05,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-06,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-06,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-07,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-07,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-08,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-08,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-09,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-09,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-10,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-10,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-11,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-11,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-12,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-12,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-13,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-13,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-14,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-14,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-15,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-15,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-16,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-16,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-17,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-17,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-18,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-18,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-19,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-19,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-20,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-20,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-21,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-21,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-22,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-22,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-23,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-23,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-24,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-24,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-25,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-25,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-26,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-26,18,Confirmed
Qinghai,China,35.7452,95.9956,2020-03-27,18,Recovered
Qinghai,China,35.7452,95.9956,2020-03-27,18,Confirmed
Shaanxi,China,35.1917,108.8701,2020-01-23,3,Confirmed
Shaanxi,China,35.1917,108.8701,2020-01-24,5,Confirmed
Shaanxi,China,35.1917,108.8701,2020-01-25,15,Confirmed
Shaanxi,China,35.1917,108.8701,2020-01-26,22,Confirmed
Shaanxi,China,35.1917,108.8701,2020-01-27,35,Confirmed
Shaanxi,China,35.1917,108.8701,2020-01-28,46,Confirmed
Shaanxi,China,35.1917,108.8701,2020-01-29,56,Confirmed
Shaanxi,China,35.1917,108.8701,2020-01-30,63,Confirmed
Shaanxi,China,35.1917,108.8701,2020-01-31,87,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-01,101,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-02,116,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-03,128,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-04,2,Recovered
Shaanxi,China,35.1917,108.8701,2020-02-04,142,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-05,6,Recovered
Shaanxi,China,35.1917,108.8701,2020-02-05,165,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-06,9,Recovered
Shaanxi,China,35.1917,108.8701,2020-02-06,173,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-07,17,Recovered
Shaanxi,China,35.1917,108.8701,2020-02-07,184,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-08,20,Recovered
Shaanxi,China,35.1917,108.8701,2020-02-08,195,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-09,25,Recovered
Shaanxi,China,35.1917,108.8701,2020-02-09,208,Confirmed
Shaanxi,China,35.1917,108.8701,2020-02-10,30,Recovered
Shaanxi,China,35.1917,108.8701,2020-02-10,213,Confirmed
